model_name,strategy,layer,task,text_balanced_acc,macro_f1,auc_roc,bootstrap_ci_lo,bootstrap_ci_hi,val_selected
Qwen/Qwen3-0.6B-Base,ema_lr1e-3,0,age_bin,0.30803,0.28415,,,,True
Qwen/Qwen3-0.6B-Base,ema_lr5e-3,0,age_bin,0.36882,0.35914,,,,True
Qwen/Qwen3-0.6B-Base,ema_lr1e-2,0,age_bin,0.33559,0.27693,,,,True
Qwen/Qwen3-0.6B-Base,ema_lr5e-2,0,age_bin,0.33333,0.27218,,,,True
Qwen/Qwen3-0.6B-Base,ema_lr1e-2_wd1e-3,0,age_bin,0.33559,0.27693,,,,True
Qwen/Qwen3-0.6B-Base,ema_d0.99,0,age_bin,0.33333,0.27218,,,,True
Qwen/Qwen3-0.6B-Base,ema_d0.9999,0,age_bin,0.34602,0.29924,,,,True
Qwen/Qwen3-0.6B-Base,mlp_h16,0,age_bin,0.33333,0.27218,,,,True
Qwen/Qwen3-0.6B-Base,mlp_h32,0,age_bin,0.33333,0.27218,,,,True
Qwen/Qwen3-0.6B-Base,mlp_h64,0,age_bin,0.33333,0.27218,,,,True
Qwen/Qwen3-0.6B-Base,mlp_h128,0,age_bin,0.33333,0.27218,,,,True
Qwen/Qwen3-0.6B-Base,attention,0,age_bin,0.33333,0.27218,,,,True
Qwen/Qwen3-0.6B-Base,shuffled,0,age_bin,0.33559,0.27693,,,,True
Qwen/Qwen3-0.6B-Base,mm,0,age_bin,0.529,0.4645,,,,True
Qwen/Qwen3-0.6B-Base,ridge_0.01,0,age_bin,0.33333,0.27218,,,,True
Qwen/Qwen3-0.6B-Base,ridge_0.1,0,age_bin,0.33333,0.27218,,,,False
Qwen/Qwen3-0.6B-Base,ridge_1.0,0,age_bin,0.33333,0.27218,,,,False
Qwen/Qwen3-0.6B-Base,ridge_10.0,0,age_bin,0.33333,0.27218,,,,False
Qwen/Qwen3-0.6B-Base,ridge_100.0,0,age_bin,0.33333,0.27218,,,,False
Qwen/Qwen3-0.6B-Base,ema_lr1e-3,0,gender,0.52938,0.52935,0.52261,,,True
Qwen/Qwen3-0.6B-Base,ema_lr5e-3,0,gender,0.50214,0.50034,0.48653,,,True
Qwen/Qwen3-0.6B-Base,ema_lr1e-2,0,gender,0.47803,0.46143,0.47372,,,True
Qwen/Qwen3-0.6B-Base,ema_lr5e-2,0,gender,0.50435,0.37259,0.55119,,,True
Qwen/Qwen3-0.6B-Base,ema_lr1e-2_wd1e-3,0,gender,0.51046,0.493,0.49911,,,True
Qwen/Qwen3-0.6B-Base,ema_d0.99,0,gender,0.50267,0.46481,0.54103,,,True
Qwen/Qwen3-0.6B-Base,ema_d0.9999,0,gender,0.53363,0.51917,0.5302,,,True
Qwen/Qwen3-0.6B-Base,mlp_h16,0,gender,0.5,0.36057,,,,True
Qwen/Qwen3-0.6B-Base,mlp_h32,0,gender,0.5,0.36057,,,,True
Qwen/Qwen3-0.6B-Base,mlp_h64,0,gender,0.5,0.36057,,,,True
Qwen/Qwen3-0.6B-Base,mlp_h128,0,gender,0.5,0.36057,,,,True
Qwen/Qwen3-0.6B-Base,attention,0,gender,0.5,0.36057,,,,True
Qwen/Qwen3-0.6B-Base,shuffled,0,gender,0.53025,0.52006,,,,True
Qwen/Qwen3-0.6B-Base,mm,0,gender,0.5817,0.58196,,,,True
Qwen/Qwen3-0.6B-Base,ridge_0.01,0,gender,0.5,0.36057,,,,True
Qwen/Qwen3-0.6B-Base,ridge_0.1,0,gender,0.5,0.36057,,,,False
Qwen/Qwen3-0.6B-Base,ridge_1.0,0,gender,0.5,0.36057,,,,False
Qwen/Qwen3-0.6B-Base,ridge_10.0,0,gender,0.5,0.36057,,,,False
Qwen/Qwen3-0.6B-Base,ridge_100.0,0,gender,0.5,0.36057,,,,False
Qwen/Qwen3-0.6B-Base,ema_lr1e-3,0,star_sign,0.22828,0.03098,,0.19591,0.26065,True
Qwen/Qwen3-0.6B-Base,ema_lr5e-3,0,star_sign,0.96593,0.10919,,0.9506,0.98126,True
Qwen/Qwen3-0.6B-Base,ema_lr1e-2,0,star_sign,1.0,1.0,,1.0,1.0,True
Qwen/Qwen3-0.6B-Base,ema_lr5e-2,0,star_sign,1.0,1.0,,1.0,1.0,True
Qwen/Qwen3-0.6B-Base,ema_lr1e-2_wd1e-3,0,star_sign,1.0,1.0,,1.0,1.0,True
Qwen/Qwen3-0.6B-Base,ema_d0.99,0,star_sign,1.0,1.0,,1.0,1.0,True
Qwen/Qwen3-0.6B-Base,ema_d0.9999,0,star_sign,1.0,1.0,,1.0,1.0,True
Qwen/Qwen3-0.6B-Base,mlp_h16,0,star_sign,1.0,1.0,,,,True
Qwen/Qwen3-0.6B-Base,mlp_h32,0,star_sign,1.0,1.0,,,,True
Qwen/Qwen3-0.6B-Base,mlp_h64,0,star_sign,1.0,1.0,,,,True
Qwen/Qwen3-0.6B-Base,mlp_h128,0,star_sign,1.0,1.0,,,,True
Qwen/Qwen3-0.6B-Base,attention,0,star_sign,1.0,1.0,,,,True
Qwen/Qwen3-0.6B-Base,shuffled,0,star_sign,1.0,1.0,,,,True
Qwen/Qwen3-0.6B-Base,mm,0,star_sign,1.0,1.0,,,,True
Qwen/Qwen3-0.6B-Base,ridge_0.01,0,star_sign,1.0,1.0,,,,True
Qwen/Qwen3-0.6B-Base,ridge_0.1,0,star_sign,1.0,1.0,,,,False
Qwen/Qwen3-0.6B-Base,ridge_1.0,0,star_sign,1.0,1.0,,,,False
Qwen/Qwen3-0.6B-Base,ridge_10.0,0,star_sign,1.0,1.0,,,,False
Qwen/Qwen3-0.6B-Base,ridge_100.0,0,star_sign,1.0,1.0,,,,False
Qwen/Qwen3-0.6B-Base,ema_lr1e-3,4,age_bin,0.27939,0.2411,,,,True
Qwen/Qwen3-0.6B-Base,ema_lr5e-3,4,age_bin,0.41855,0.40817,,,,True
Qwen/Qwen3-0.6B-Base,ema_lr1e-2,4,age_bin,0.44702,0.4293,,,,True
Qwen/Qwen3-0.6B-Base,ema_lr5e-2,4,age_bin,0.42464,0.42648,,,,True
Qwen/Qwen3-0.6B-Base,ema_lr1e-2_wd1e-3,4,age_bin,0.47474,0.45928,,,,True
Qwen/Qwen3-0.6B-Base,ema_d0.99,4,age_bin,0.46569,0.46557,,,,True
Qwen/Qwen3-0.6B-Base,ema_d0.9999,4,age_bin,0.42555,0.42462,,,,True
Qwen/Qwen3-0.6B-Base,mlp_h16,4,age_bin,0.37838,0.35696,,,,True
Qwen/Qwen3-0.6B-Base,mlp_h32,4,age_bin,0.38063,0.3607,,,,True
Qwen/Qwen3-0.6B-Base,mlp_h64,4,age_bin,0.38063,0.3607,,,,True
Qwen/Qwen3-0.6B-Base,mlp_h128,4,age_bin,0.37613,0.35317,,,,True
Qwen/Qwen3-0.6B-Base,attention,4,age_bin,0.33333,0.27218,,,,True
Qwen/Qwen3-0.6B-Base,shuffled,4,age_bin,0.3384,0.29725,,,,True
Qwen/Qwen3-0.6B-Base,mm,4,age_bin,0.33333,0.27218,,,,True
Qwen/Qwen3-0.6B-Base,ridge_0.01,4,age_bin,0.39557,0.38484,,,,True
Qwen/Qwen3-0.6B-Base,ridge_0.1,4,age_bin,0.37613,0.35317,,,,False
Qwen/Qwen3-0.6B-Base,ridge_1.0,4,age_bin,0.33559,0.27693,,,,False
Qwen/Qwen3-0.6B-Base,ridge_10.0,4,age_bin,0.33333,0.27218,,,,False
Qwen/Qwen3-0.6B-Base,ridge_100.0,4,age_bin,0.33333,0.27218,,,,False
Qwen/Qwen3-0.6B-Base,ema_lr1e-3,4,gender,0.51107,0.51034,0.5251,,,True
Qwen/Qwen3-0.6B-Base,ema_lr5e-3,4,gender,0.50641,0.50324,0.50739,,,True
Qwen/Qwen3-0.6B-Base,ema_lr1e-2,4,gender,0.52285,0.5196,0.54684,,,True
Qwen/Qwen3-0.6B-Base,ema_lr5e-2,4,gender,0.55835,0.53302,0.61559,,,True
Qwen/Qwen3-0.6B-Base,ema_lr1e-2_wd1e-3,4,gender,0.55037,0.54875,0.57241,,,True
Qwen/Qwen3-0.6B-Base,ema_d0.99,4,gender,0.52819,0.52272,0.56448,,,True
Qwen/Qwen3-0.6B-Base,ema_d0.9999,4,gender,0.52694,0.5231,0.55894,,,True
Qwen/Qwen3-0.6B-Base,mlp_h16,4,gender,0.55713,0.51727,,,,True
Qwen/Qwen3-0.6B-Base,mlp_h32,4,gender,0.55385,0.50921,,,,True
Qwen/Qwen3-0.6B-Base,mlp_h64,4,gender,0.54924,0.49504,,,,True
Qwen/Qwen3-0.6B-Base,mlp_h128,4,gender,0.54224,0.47401,,,,True
Qwen/Qwen3-0.6B-Base,attention,4,gender,0.5181,0.42034,,,,True
Qwen/Qwen3-0.6B-Base,shuffled,4,gender,0.5042,0.49939,,,,True
Qwen/Qwen3-0.6B-Base,mm,4,gender,0.5,0.30368,,,,True
Qwen/Qwen3-0.6B-Base,ridge_0.01,4,gender,0.55879,0.53437,,,,False
Qwen/Qwen3-0.6B-Base,ridge_0.1,4,gender,0.54807,0.50989,,,,True
Qwen/Qwen3-0.6B-Base,ridge_1.0,4,gender,0.52484,0.43672,,,,False
Qwen/Qwen3-0.6B-Base,ridge_10.0,4,gender,0.5,0.36057,,,,False
Qwen/Qwen3-0.6B-Base,ridge_100.0,4,gender,0.5,0.36057,,,,False
Qwen/Qwen3-0.6B-Base,ema_lr1e-3,4,star_sign,0.17888,0.02529,,0.1448,0.20788,True
Qwen/Qwen3-0.6B-Base,ema_lr5e-3,4,star_sign,0.78876,0.07349,,0.75639,0.82112,True
