model_name,strategy,layer,task,text_balanced_acc,macro_f1,auc_roc,bootstrap_ci_lo,bootstrap_ci_hi,val_selected
meta-llama/Llama-3.2-1B,ema_lr1e-3,0,age_bin,0.32444,0.31729,,,,True
meta-llama/Llama-3.2-1B,ema_lr5e-3,0,age_bin,0.32967,0.32072,,,,True
meta-llama/Llama-3.2-1B,ema_lr1e-2,0,age_bin,0.31655,0.31225,,,,True
meta-llama/Llama-3.2-1B,ema_lr5e-2,0,age_bin,0.35553,0.35262,,,,True
meta-llama/Llama-3.2-1B,ema_lr1e-2_wd1e-3,0,age_bin,0.33938,0.33264,,,,True
meta-llama/Llama-3.2-1B,ema_d0.99,0,age_bin,0.30569,0.30018,,,,True
meta-llama/Llama-3.2-1B,ema_d0.9999,0,age_bin,0.34461,0.33228,,,,True
meta-llama/Llama-3.2-1B,mlp_h16,0,age_bin,0.33333,0.22061,,,,True
meta-llama/Llama-3.2-1B,mlp_h32,0,age_bin,0.33333,0.22061,,,,True
meta-llama/Llama-3.2-1B,mlp_h64,0,age_bin,0.33484,0.22374,,,,True
meta-llama/Llama-3.2-1B,mlp_h128,0,age_bin,0.33484,0.22374,,,,True
meta-llama/Llama-3.2-1B,attention,0,age_bin,0.33333,0.22061,,,,True
meta-llama/Llama-3.2-1B,shuffled,0,age_bin,0.34226,0.33619,,,,True
meta-llama/Llama-3.2-1B,mm,0,age_bin,0.39322,0.38183,,,,True
meta-llama/Llama-3.2-1B,ridge_0.01,0,age_bin,0.33635,0.22685,,,,True
meta-llama/Llama-3.2-1B,ridge_0.1,0,age_bin,0.33484,0.22374,,,,False
meta-llama/Llama-3.2-1B,ridge_1.0,0,age_bin,0.33333,0.22061,,,,False
meta-llama/Llama-3.2-1B,ridge_10.0,0,age_bin,0.33333,0.22061,,,,False
meta-llama/Llama-3.2-1B,ridge_100.0,0,age_bin,0.33333,0.22061,,,,False
meta-llama/Llama-3.2-1B,ema_lr1e-3,0,gender,0.50862,0.50854,0.50268,,,True
meta-llama/Llama-3.2-1B,ema_lr5e-3,0,gender,0.51304,0.51298,0.51691,,,True
meta-llama/Llama-3.2-1B,ema_lr1e-2,0,gender,0.51787,0.51771,0.52701,,,True
meta-llama/Llama-3.2-1B,ema_lr5e-2,0,gender,0.55768,0.5577,0.57483,,,True
meta-llama/Llama-3.2-1B,ema_lr1e-2_wd1e-3,0,gender,0.49278,0.49251,0.48224,,,True
meta-llama/Llama-3.2-1B,ema_d0.99,0,gender,0.51577,0.51573,0.49646,,,True
meta-llama/Llama-3.2-1B,ema_d0.9999,0,gender,0.50933,0.50929,0.51734,,,True
meta-llama/Llama-3.2-1B,mlp_h16,0,gender,0.50976,0.43075,,,,True
meta-llama/Llama-3.2-1B,mlp_h32,0,gender,0.52528,0.45625,,,,True
meta-llama/Llama-3.2-1B,mlp_h64,0,gender,0.51445,0.37502,,,,True
meta-llama/Llama-3.2-1B,mlp_h128,0,gender,0.52008,0.4481,,,,True
meta-llama/Llama-3.2-1B,attention,0,gender,0.52803,0.46512,,,,True
meta-llama/Llama-3.2-1B,shuffled,0,gender,0.53003,0.52969,,,,True
meta-llama/Llama-3.2-1B,mm,0,gender,0.57764,0.57485,,,,True
meta-llama/Llama-3.2-1B,ridge_0.01,0,gender,0.5726,0.55966,,,,True
meta-llama/Llama-3.2-1B,ridge_0.1,0,gender,0.56717,0.54661,,,,False
meta-llama/Llama-3.2-1B,ridge_1.0,0,gender,0.55026,0.50249,,,,False
meta-llama/Llama-3.2-1B,ridge_10.0,0,gender,0.50755,0.37499,,,,False
meta-llama/Llama-3.2-1B,ridge_100.0,0,gender,0.5,0.34325,,,,False
meta-llama/Llama-3.2-1B,ema_lr1e-3,0,star_sign,0.10507,0.01585,,0.08696,0.12319,True
meta-llama/Llama-3.2-1B,ema_lr5e-3,0,star_sign,0.15399,0.02224,,0.13315,0.17482,True
meta-llama/Llama-3.2-1B,ema_lr1e-2,0,star_sign,0.2183,0.02986,,0.19472,0.24096,True
meta-llama/Llama-3.2-1B,ema_lr5e-2,0,star_sign,0.93388,0.08048,,0.91938,0.94749,True
meta-llama/Llama-3.2-1B,ema_lr1e-2_wd1e-3,0,star_sign,0.24457,0.03275,,0.2192,0.26993,True
meta-llama/Llama-3.2-1B,ema_d0.99,0,star_sign,0.2183,0.02986,,0.19293,0.24457,True
meta-llama/Llama-3.2-1B,ema_d0.9999,0,star_sign,0.19565,0.02727,,0.17301,0.22013,True
meta-llama/Llama-3.2-1B,mlp_h16,0,star_sign,1.0,1.0,,,,True
meta-llama/Llama-3.2-1B,mlp_h32,0,star_sign,1.0,1.0,,,,True
meta-llama/Llama-3.2-1B,mlp_h64,0,star_sign,1.0,1.0,,,,True
meta-llama/Llama-3.2-1B,mlp_h128,0,star_sign,1.0,1.0,,,,True
meta-llama/Llama-3.2-1B,attention,0,star_sign,1.0,1.0,,,,True
meta-llama/Llama-3.2-1B,shuffled,0,star_sign,0.21739,0.02976,,,,True
meta-llama/Llama-3.2-1B,mm,0,star_sign,0.98641,0.49658,,,,True
meta-llama/Llama-3.2-1B,ridge_0.01,0,star_sign,1.0,1.0,,,,True
meta-llama/Llama-3.2-1B,ridge_0.1,0,star_sign,1.0,1.0,,,,False
meta-llama/Llama-3.2-1B,ridge_1.0,0,star_sign,1.0,1.0,,,,False
meta-llama/Llama-3.2-1B,ridge_10.0,0,star_sign,1.0,1.0,,,,False
meta-llama/Llama-3.2-1B,ridge_100.0,0,star_sign,1.0,1.0,,,,False
meta-llama/Llama-3.2-1B,ema_lr1e-3,4,age_bin,0.33493,0.32907,,,,True
meta-llama/Llama-3.2-1B,ema_lr5e-3,4,age_bin,0.31119,0.30656,,,,True
meta-llama/Llama-3.2-1B,ema_lr1e-2,4,age_bin,0.33776,0.33264,,,,True
meta-llama/Llama-3.2-1B,ema_lr5e-2,4,age_bin,0.40831,0.40809,,,,True
meta-llama/Llama-3.2-1B,ema_lr1e-2_wd1e-3,4,age_bin,0.33375,0.32902,,,,True
meta-llama/Llama-3.2-1B,ema_d0.99,4,age_bin,0.35589,0.35053,,,,True
meta-llama/Llama-3.2-1B,ema_d0.9999,4,age_bin,0.34523,0.34058,,,,True
meta-llama/Llama-3.2-1B,mlp_h16,4,age_bin,0.33531,0.22493,,,,True
meta-llama/Llama-3.2-1B,mlp_h32,4,age_bin,0.34729,0.2497,,,,True
meta-llama/Llama-3.2-1B,mlp_h64,4,age_bin,0.36214,0.27791,,,,True
meta-llama/Llama-3.2-1B,mlp_h128,4,age_bin,0.37709,0.30281,,,,True
meta-llama/Llama-3.2-1B,attention,4,age_bin,0.33333,0.22061,,,,True
meta-llama/Llama-3.2-1B,shuffled,4,age_bin,0.325,0.31867,,,,True
meta-llama/Llama-3.2-1B,mm,4,age_bin,0.33333,0.11119,,,,True
meta-llama/Llama-3.2-1B,ridge_0.01,4,age_bin,0.38568,0.33005,,,,True
meta-llama/Llama-3.2-1B,ridge_0.1,4,age_bin,0.36757,0.29343,,,,False
meta-llama/Llama-3.2-1B,ridge_1.0,4,age_bin,0.3363,0.22726,,,,False
meta-llama/Llama-3.2-1B,ridge_10.0,4,age_bin,0.33333,0.22061,,,,False
meta-llama/Llama-3.2-1B,ridge_100.0,4,age_bin,0.33333,0.22061,,,,False
meta-llama/Llama-3.2-1B,ema_lr1e-3,4,gender,0.50714,0.50693,0.50114,,,True
meta-llama/Llama-3.2-1B,ema_lr5e-3,4,gender,0.54484,0.54072,0.55478,,,True
meta-llama/Llama-3.2-1B,ema_lr1e-2,4,gender,0.51386,0.51344,0.54336,,,True
meta-llama/Llama-3.2-1B,ema_lr5e-2,4,gender,0.58606,0.58576,0.61245,,,True
meta-llama/Llama-3.2-1B,ema_lr1e-2_wd1e-3,4,gender,0.51642,0.5154,0.53562,,,True
meta-llama/Llama-3.2-1B,ema_d0.99,4,gender,0.5306,0.5276,0.52063,,,True
meta-llama/Llama-3.2-1B,ema_d0.9999,4,gender,0.52388,0.52147,0.5181,,,True
meta-llama/Llama-3.2-1B,mlp_h16,4,gender,0.56617,0.51582,,,,True
meta-llama/Llama-3.2-1B,mlp_h32,4,gender,0.53604,0.46065,,,,True
meta-llama/Llama-3.2-1B,mlp_h64,4,gender,0.52477,0.4214,,,,True
meta-llama/Llama-3.2-1B,mlp_h128,4,gender,0.52428,0.42691,,,,True
meta-llama/Llama-3.2-1B,attention,4,gender,0.4971,0.4834,,,,True
meta-llama/Llama-3.2-1B,shuffled,4,gender,0.48325,0.48272,,,,True
meta-llama/Llama-3.2-1B,mm,4,gender,0.5,0.34325,,,,True
