model_name,strategy,layer,task,text_balanced_acc,macro_f1,auc_roc,bootstrap_ci_lo,bootstrap_ci_hi,val_selected
meta-llama/Llama-3.2-1B,ema_lr1e-3,0,age_bin,0.3682,0.17941,,,,True
meta-llama/Llama-3.2-1B,ema_lr5e-3,0,age_bin,0.641,0.26041,,,,True
meta-llama/Llama-3.2-1B,ema_lr1e-2,0,age_bin,0.8632,0.30886,,,,True
meta-llama/Llama-3.2-1B,ema_lr5e-2,0,age_bin,1.0,1.0,,,,True
meta-llama/Llama-3.2-1B,ema_lr1e-2_wd1e-3,0,age_bin,0.8482,0.30596,,,,True
meta-llama/Llama-3.2-1B,ema_d0.99,0,age_bin,0.9,0.31579,,,,True
meta-llama/Llama-3.2-1B,ema_d0.9999,0,age_bin,0.8574,0.30774,,,,True
meta-llama/Llama-3.2-1B,mlp_h16,0,age_bin,1.0,1.0,,,,True
meta-llama/Llama-3.2-1B,mlp_h32,0,age_bin,1.0,1.0,,,,True
meta-llama/Llama-3.2-1B,mlp_h64,0,age_bin,1.0,1.0,,,,True
meta-llama/Llama-3.2-1B,mlp_h128,0,age_bin,1.0,1.0,,,,True
meta-llama/Llama-3.2-1B,attention,0,age_bin,1.0,1.0,,,,True
meta-llama/Llama-3.2-1B,shuffled,0,age_bin,0.864,0.30901,,,,True
meta-llama/Llama-3.2-1B,mm,0,age_bin,0.9998,0.49995,,,,True
meta-llama/Llama-3.2-1B,ridge_0.01,0,age_bin,1.0,1.0,,,,True
meta-llama/Llama-3.2-1B,ridge_0.1,0,age_bin,1.0,1.0,,,,False
meta-llama/Llama-3.2-1B,ridge_1.0,0,age_bin,1.0,1.0,,,,False
meta-llama/Llama-3.2-1B,ridge_10.0,0,age_bin,1.0,1.0,,,,False
meta-llama/Llama-3.2-1B,ridge_100.0,0,age_bin,1.0,1.0,,,,False
meta-llama/Llama-3.2-1B,ema_lr1e-3,0,gender,0.49345,0.49336,0.49392,,,True
meta-llama/Llama-3.2-1B,ema_lr5e-3,0,gender,0.50002,0.50001,0.4987,,,True
meta-llama/Llama-3.2-1B,ema_lr1e-2,0,gender,0.50153,0.5015,0.50595,,,True
meta-llama/Llama-3.2-1B,ema_lr5e-2,0,gender,0.52903,0.52806,0.53006,,,True
meta-llama/Llama-3.2-1B,ema_lr1e-2_wd1e-3,0,gender,0.50072,0.50068,0.50792,,,True
meta-llama/Llama-3.2-1B,ema_d0.99,0,gender,0.50941,0.50933,0.51561,,,True
meta-llama/Llama-3.2-1B,ema_d0.9999,0,gender,0.49299,0.49299,0.49503,,,True
meta-llama/Llama-3.2-1B,mlp_h16,0,gender,0.49965,0.3539,,,,True
meta-llama/Llama-3.2-1B,mlp_h32,0,gender,0.50893,0.39318,,,,True
meta-llama/Llama-3.2-1B,mlp_h64,0,gender,0.51908,0.45481,,,,True
meta-llama/Llama-3.2-1B,mlp_h128,0,gender,0.50475,0.35739,,,,True
meta-llama/Llama-3.2-1B,attention,0,gender,0.52716,0.5065,,,,True
meta-llama/Llama-3.2-1B,shuffled,0,gender,0.50843,0.50834,,,,True
meta-llama/Llama-3.2-1B,mm,0,gender,0.53045,0.51452,,,,True
meta-llama/Llama-3.2-1B,ridge_0.01,0,gender,0.54673,0.53058,,,,False
meta-llama/Llama-3.2-1B,ridge_0.1,0,gender,0.55122,0.52926,,,,True
meta-llama/Llama-3.2-1B,ridge_1.0,0,gender,0.54542,0.49977,,,,False
meta-llama/Llama-3.2-1B,ridge_10.0,0,gender,0.50811,0.36739,,,,False
meta-llama/Llama-3.2-1B,ridge_100.0,0,gender,0.5,0.33854,,,,False
meta-llama/Llama-3.2-1B,ema_lr1e-3,0,star_sign,0.1106,0.0166,,0.1016,0.1186,True
meta-llama/Llama-3.2-1B,ema_lr5e-3,0,star_sign,0.2854,0.03701,,0.2728,0.297,True
meta-llama/Llama-3.2-1B,ema_lr1e-2,0,star_sign,0.5542,0.05943,,0.54019,0.5684,True
meta-llama/Llama-3.2-1B,ema_lr5e-2,0,star_sign,0.9998,0.49995,,0.9994,1.0,True
meta-llama/Llama-3.2-1B,ema_lr1e-2_wd1e-3,0,star_sign,0.585,0.06151,,0.5712,0.5982,True
meta-llama/Llama-3.2-1B,ema_d0.99,0,star_sign,0.6272,0.06424,,0.61379,0.64021,True
meta-llama/Llama-3.2-1B,ema_d0.9999,0,star_sign,0.5812,0.06126,,0.5676,0.5944,True
meta-llama/Llama-3.2-1B,mlp_h16,0,star_sign,1.0,1.0,,,,True
meta-llama/Llama-3.2-1B,mlp_h32,0,star_sign,1.0,1.0,,,,True
meta-llama/Llama-3.2-1B,mlp_h64,0,star_sign,1.0,1.0,,,,True
meta-llama/Llama-3.2-1B,mlp_h128,0,star_sign,1.0,1.0,,,,True
meta-llama/Llama-3.2-1B,attention,0,star_sign,1.0,1.0,,,,True
meta-llama/Llama-3.2-1B,shuffled,0,star_sign,0.5806,0.06122,,,,True
meta-llama/Llama-3.2-1B,mm,0,star_sign,0.9998,0.49995,,,,True
meta-llama/Llama-3.2-1B,ridge_0.01,0,star_sign,1.0,1.0,,,,True
meta-llama/Llama-3.2-1B,ridge_0.1,0,star_sign,1.0,1.0,,,,False
meta-llama/Llama-3.2-1B,ridge_1.0,0,star_sign,1.0,1.0,,,,False
meta-llama/Llama-3.2-1B,ridge_10.0,0,star_sign,1.0,1.0,,,,False
meta-llama/Llama-3.2-1B,ridge_100.0,0,star_sign,1.0,1.0,,,,False
meta-llama/Llama-3.2-1B,ema_lr1e-3,4,age_bin,0.4138,0.19512,,,,True
meta-llama/Llama-3.2-1B,ema_lr5e-3,4,age_bin,0.5362,0.2327,,,,True
meta-llama/Llama-3.2-1B,ema_lr1e-2,4,age_bin,0.7228,0.2797,,,,True
meta-llama/Llama-3.2-1B,ema_lr5e-2,4,age_bin,1.0,1.0,,,,True
meta-llama/Llama-3.2-1B,ema_lr1e-2_wd1e-3,4,age_bin,0.7428,0.28414,,,,True
meta-llama/Llama-3.2-1B,ema_d0.99,4,age_bin,0.765,0.28895,,,,True
meta-llama/Llama-3.2-1B,ema_d0.9999,4,age_bin,0.7126,0.27739,,,,True
meta-llama/Llama-3.2-1B,mlp_h16,4,age_bin,1.0,1.0,,,,True
meta-llama/Llama-3.2-1B,mlp_h32,4,age_bin,1.0,1.0,,,,True
meta-llama/Llama-3.2-1B,mlp_h64,4,age_bin,1.0,1.0,,,,True
meta-llama/Llama-3.2-1B,mlp_h128,4,age_bin,1.0,1.0,,,,True
meta-llama/Llama-3.2-1B,attention,4,age_bin,1.0,1.0,,,,True
meta-llama/Llama-3.2-1B,shuffled,4,age_bin,0.7272,0.28069,,,,True
meta-llama/Llama-3.2-1B,mm,4,age_bin,0.0,0.0,,,,True
meta-llama/Llama-3.2-1B,ridge_0.01,4,age_bin,1.0,1.0,,,,True
meta-llama/Llama-3.2-1B,ridge_0.1,4,age_bin,1.0,1.0,,,,False
meta-llama/Llama-3.2-1B,ridge_1.0,4,age_bin,1.0,1.0,,,,False
meta-llama/Llama-3.2-1B,ridge_10.0,4,age_bin,1.0,1.0,,,,False
meta-llama/Llama-3.2-1B,ridge_100.0,4,age_bin,1.0,1.0,,,,False
meta-llama/Llama-3.2-1B,ema_lr1e-3,4,gender,0.49335,0.49281,0.49811,,,True
meta-llama/Llama-3.2-1B,ema_lr5e-3,4,gender,0.49435,0.49399,0.49711,,,True
meta-llama/Llama-3.2-1B,ema_lr1e-2,4,gender,0.51614,0.5161,0.52433,,,True
meta-llama/Llama-3.2-1B,ema_lr5e-2,4,gender,0.52935,0.52672,0.54089,,,True
meta-llama/Llama-3.2-1B,ema_lr1e-2_wd1e-3,4,gender,0.51768,0.5174,0.52175,,,True
meta-llama/Llama-3.2-1B,ema_d0.99,4,gender,0.50029,0.50029,0.50833,,,True
meta-llama/Llama-3.2-1B,ema_d0.9999,4,gender,0.49178,0.49159,0.49341,,,True
meta-llama/Llama-3.2-1B,mlp_h16,4,gender,0.56776,0.56294,,,,True
meta-llama/Llama-3.2-1B,mlp_h32,4,gender,0.56473,0.55831,,,,True
meta-llama/Llama-3.2-1B,mlp_h64,4,gender,0.55939,0.54705,,,,True
meta-llama/Llama-3.2-1B,mlp_h128,4,gender,0.55658,0.52073,,,,True
meta-llama/Llama-3.2-1B,attention,4,gender,0.50096,0.50085,,,,True
meta-llama/Llama-3.2-1B,shuffled,4,gender,0.48747,0.48736,,,,True
meta-llama/Llama-3.2-1B,mm,4,gender,0.5,0.33854,,,,True
meta-llama/Llama-3.2-1B,ridge_0.01,4,gender,0.56241,0.56224,,,,False
meta-llama/Llama-3.2-1B,ridge_0.1,4,gender,0.56743,0.56712,,,,False
