model_name,strategy,layer,task,text_balanced_acc,macro_f1,auc_roc,bootstrap_ci_lo,bootstrap_ci_hi,val_selected
Qwen/Qwen3-1.7B-Base,ema_lr1e-3,0,age_bin,0.3834,0.18476,,,,True
Qwen/Qwen3-1.7B-Base,ema_lr5e-3,0,age_bin,0.629,0.25742,,,,True
Qwen/Qwen3-1.7B-Base,ema_lr1e-2,0,age_bin,0.8698,0.31012,,,,True
Qwen/Qwen3-1.7B-Base,ema_lr5e-2,0,age_bin,1.0,1.0,,,,True
Qwen/Qwen3-1.7B-Base,ema_lr1e-2_wd1e-3,0,age_bin,0.861,0.30844,,,,True
Qwen/Qwen3-1.7B-Base,ema_d0.99,0,age_bin,0.8928,0.31445,,,,True
Qwen/Qwen3-1.7B-Base,ema_d0.9999,0,age_bin,0.8458,0.30549,,,,True
Qwen/Qwen3-1.7B-Base,mlp_h16,0,age_bin,1.0,1.0,,,,True
Qwen/Qwen3-1.7B-Base,mlp_h32,0,age_bin,1.0,1.0,,,,True
Qwen/Qwen3-1.7B-Base,mlp_h64,0,age_bin,1.0,1.0,,,,True
Qwen/Qwen3-1.7B-Base,mlp_h128,0,age_bin,1.0,1.0,,,,True
Qwen/Qwen3-1.7B-Base,attention,0,age_bin,1.0,1.0,,,,True
Qwen/Qwen3-1.7B-Base,shuffled,0,age_bin,0.8312,0.30261,,,,True
Qwen/Qwen3-1.7B-Base,mm,0,age_bin,0.9986,0.3331,,,,True
Qwen/Qwen3-1.7B-Base,ridge_0.01,0,age_bin,1.0,1.0,,,,True
Qwen/Qwen3-1.7B-Base,ridge_0.1,0,age_bin,1.0,1.0,,,,False
Qwen/Qwen3-1.7B-Base,ridge_1.0,0,age_bin,1.0,1.0,,,,False
Qwen/Qwen3-1.7B-Base,ridge_10.0,0,age_bin,1.0,1.0,,,,False
Qwen/Qwen3-1.7B-Base,ridge_100.0,0,age_bin,1.0,1.0,,,,False
Qwen/Qwen3-1.7B-Base,ema_lr1e-3,0,gender,0.49415,0.4941,0.49368,,,True
Qwen/Qwen3-1.7B-Base,ema_lr5e-3,0,gender,0.50308,0.50306,0.50413,,,True
Qwen/Qwen3-1.7B-Base,ema_lr1e-2,0,gender,0.50415,0.50412,0.50151,,,True
Qwen/Qwen3-1.7B-Base,ema_lr5e-2,0,gender,0.51533,0.51521,0.52917,,,True
Qwen/Qwen3-1.7B-Base,ema_lr1e-2_wd1e-3,0,gender,0.49325,0.49323,0.48826,,,True
Qwen/Qwen3-1.7B-Base,ema_d0.99,0,gender,0.496,0.49593,0.49467,,,True
Qwen/Qwen3-1.7B-Base,ema_d0.9999,0,gender,0.50182,0.50174,0.50205,,,True
Qwen/Qwen3-1.7B-Base,mlp_h16,0,gender,0.50265,0.35105,,,,True
Qwen/Qwen3-1.7B-Base,mlp_h32,0,gender,0.49999,0.34565,,,,True
Qwen/Qwen3-1.7B-Base,mlp_h64,0,gender,0.50107,0.34262,,,,True
Qwen/Qwen3-1.7B-Base,mlp_h128,0,gender,0.50306,0.35194,,,,True
Qwen/Qwen3-1.7B-Base,attention,0,gender,0.50386,0.36004,,,,True
Qwen/Qwen3-1.7B-Base,shuffled,0,gender,0.49063,0.49055,,,,True
Qwen/Qwen3-1.7B-Base,mm,0,gender,0.53087,0.52494,,,,True
Qwen/Qwen3-1.7B-Base,ridge_0.01,0,gender,0.54028,0.52346,,,,False
Qwen/Qwen3-1.7B-Base,ridge_0.1,0,gender,0.54702,0.52485,,,,True
Qwen/Qwen3-1.7B-Base,ridge_1.0,0,gender,0.53941,0.49004,,,,False
Qwen/Qwen3-1.7B-Base,ridge_10.0,0,gender,0.50471,0.35613,,,,False
Qwen/Qwen3-1.7B-Base,ridge_100.0,0,gender,0.5,0.33854,,,,False
Qwen/Qwen3-1.7B-Base,ema_lr1e-3,0,star_sign,0.1238,0.01836,,0.1146,0.1332,True
